weekly_self_study_hours,attendance_percentage,class_participation,study_attendance_interaction,engagement_score,total_score
16.4,99.5,6.2,1631.8,52.85,83.6
26.4,75.1,8.2,1982.6399999999996,41.65,100.0
9.9,87.5,7.9,866.25,47.7,80.8
27.7,85.7,5.1,2373.89,45.4,100.0
20.4,78.7,7.8,1605.48,43.25,95.3
18.9,77.7,5.4,1468.53,41.550000000000004,88.9
16.6,92.0,7.4,1527.2,49.7,93.1
13.3,90.9,6.9,1208.97,48.900000000000006,83.0
23.4,73.6,5.0,1722.2399999999998,39.3,100.0
16.0,84.9,3.9,1358.4,44.400000000000006,100.0
1.2,93.1,5.7,111.71999999999998,49.4,64.1
7.2,97.5,8.1,702.0,52.8,76.9
13.7,68.6,6.1,939.8199999999998,37.349999999999994,89.7
17.2,90.2,5.6,1551.44,47.9,100.0
14.6,77.3,7.1,1128.58,42.199999999999996,71.7
23.5,91.8,3.7,2157.2999999999997,47.75,100.0
1.3,80.8,8.8,105.04,44.8,44.5
16.0,84.5,2.6,1352.0,43.55,98.0
2.3,86.3,9.6,198.48999999999998,47.949999999999996,41.7
20.3,97.3,1.0,1975.19,49.15,100.0
14.3,87.7,5.8,1254.1100000000001,46.75,92.0
17.9,76.4,6.5,1367.56,41.45,88.0
9.0,93.8,7.6,844.1999999999999,50.699999999999996,68.7
24.0,88.3,7.2,2119.2,47.75,100.0
22.3,90.4,6.9,2015.9200000000003,48.650000000000006,100.0
19.1,97.4,5.6,1860.3400000000001,51.5,77.2
14.1,73.8,10.0,1040.58,41.9,79.1
19.1,88.8,8.4,1696.0800000000002,48.6,77.6
10.1,78.7,7.4,794.87,43.050000000000004,74.8
21.0,74.0,10.0,1554.0,42.0,94.1
26.5,70.1,7.9,1857.6499999999999,39.0,100.0
22.5,97.7,7.6,2198.25,52.65,100.0
9.9,97.4,6.0,964.2600000000001,51.7,54.9
17.5,69.0,5.9,1207.5,37.45,71.6
5.9,92.6,7.8,546.34,50.199999999999996,54.7
19.0,90.8,6.0,1725.2,48.4,100.0
18.2,92.1,1.2,1676.2199999999998,46.65,90.3
1.9,83.0,2.4,157.7,42.7,69.0
6.9,83.5,5.5,576.15,44.5,75.7
13.0,91.1,6.2,1184.3,48.65,84.5
12.9,91.2,7.5,1176.48,49.35,100.0
6.5,82.6,3.6,536.9,43.099999999999994,78.5
17.7,72.7,1.8,1286.79,37.25,94.1
16.8,75.1,5.1,1261.68,40.099999999999994,94.4
13.6,75.8,2.1,1030.8799999999999,38.949999999999996,94.4
9.7,80.2,4.7,777.9399999999999,42.45,61.9
22.3,92.2,6.7,2056.06,49.45,100.0
26.6,76.7,4.7,2040.2200000000003,40.7,100.0
11.6,81.3,5.7,943.0799999999999,43.5,75.5
10.7,84.3,7.5,902.0099999999999,45.9,100.0
18.4,83.8,4.1,1541.9199999999998,43.949999999999996,86.8
12.5,70.3,8.2,878.75,39.25,81.0
14.0,87.6,5.6,1226.3999999999999,46.599999999999994,87.1
20.2,92.9,8.3,1876.5800000000002,50.6,89.9
1.6,100.0,6.5,160.0,53.25,37.1
24.2,81.3,4.9,1967.4599999999998,43.1,100.0
15.5,84.7,8.5,1312.8500000000001,46.6,80.5
12.1,93.5,3.8,1131.35,48.65,66.9
14.4,80.3,5.6,1156.32,42.949999999999996,81.6
14.7,76.2,5.3,1120.14,40.75,80.8
2.9,80.9,4.9,234.61,42.900000000000006,40.2
25.5,83.7,5.9,2134.35,44.800000000000004,100.0
15.3,100.0,8.3,1530.0,54.15,91.2
18.1,85.9,9.7,1554.7900000000002,47.800000000000004,93.4
21.7,87.1,7.3,1890.0699999999997,47.199999999999996,100.0
7.9,94.8,6.2,748.92,50.5,64.0
18.3,93.8,6.3,1716.54,50.05,100.0
13.1,100.0,6.8,1310.0,53.4,79.2
20.9,84.6,4.8,1768.1399999999999,44.699999999999996,100.0
0.1,94.9,7.5,9.49,51.2,40.2
14.3,79.3,7.1,1133.99,43.199999999999996,79.0
10.8,81.8,8.2,883.44,45.0,73.0
18.0,80.1,7.5,1441.8,43.8,99.4
18.3,94.4,6.5,1727.5200000000002,50.45,83.3
10.0,95.8,1.8,958.0,48.8,84.9
10.0,81.2,4.6,812.0,42.9,76.5
14.2,77.7,6.0,1103.34,41.85,90.3
8.7,94.4,6.6,821.28,50.5,87.3
20.9,99.7,10.0,2083.73,54.85,100.0
12.4,82.1,5.9,1018.04,44.0,70.6
0.0,98.2,4.4,0.0,51.300000000000004,66.5
12.4,85.4,5.1,1058.96,45.25,87.2
7.7,81.5,0.1,627.5500000000001,40.8,52.4
3.6,88.4,5.9,318.24,47.150000000000006,68.6
6.3,94.0,7.8,592.1999999999999,50.9,62.0
15.8,88.9,1.7,1404.6200000000001,45.300000000000004,90.1
24.3,79.5,7.3,1931.8500000000001,43.4,100.0
17.2,76.2,5.1,1310.64,40.65,90.8
10.8,91.7,4.2,990.3600000000001,47.95,78.1
18.2,84.1,4.5,1530.62,44.3,100.0
11.8,91.8,7.0,1083.24,49.4,63.8
10.1,98.9,5.3,998.89,52.1,90.0
6.9,90.4,7.3,623.7600000000001,48.85,65.6
2.7,71.1,4.1,191.97,37.599999999999994,53.4
12.3,100.0,4.7,1230.0,52.35,90.8
16.1,94.6,3.1,1523.06,48.849999999999994,89.0
14.3,91.7,6.7,1311.3100000000002,49.2,78.4
12.1,86.7,5.6,1049.07,46.15,93.1
8.4,80.2,5.3,673.6800000000001,42.75,68.4
19.3,84.5,8.0,1630.8500000000001,46.25,100.0
5.8,80.0,5.3,464.0,42.65,74.6
20.4,72.0,5.6,1468.8,38.8,100.0
8.0,87.8,6.0,702.4,46.9,75.0
9.7,79.4,6.1,770.18,42.75,93.4
4.7,77.6,9.1,364.71999999999997,43.349999999999994,64.9
11.5,66.2,6.2,761.3000000000001,36.2,93.4
21.8,78.1,8.4,1702.58,43.25,100.0
18.6,85.5,5.8,1590.3000000000002,45.65,100.0
21.8,94.3,4.8,2055.74,49.55,100.0
18.7,73.8,7.3,1380.06,40.55,84.6
7.3,84.2,8.1,614.66,46.15,81.9
12.7,100.0,8.3,1270.0,54.15,85.1
9.5,82.4,7.5,782.8000000000001,44.95,75.9
24.3,81.8,4.2,1987.74,43.0,100.0
6.6,88.8,6.0,586.0799999999999,47.4,66.2
21.3,91.6,4.8,1951.08,48.199999999999996,100.0
21.3,88.9,3.5,1893.5700000000002,46.2,100.0
27.8,81.7,10.0,2271.26,45.85,100.0
12.1,68.0,5.9,822.8,36.95,53.0
20.0,79.1,8.1,1582.0,43.599999999999994,100.0
31.0,72.6,2.3,2250.6,37.449999999999996,100.0
10.7,84.3,7.7,902.0099999999999,46.0,82.1
4.3,66.1,4.9,284.22999999999996,35.5,52.3
1.8,100.0,3.9,180.0,51.95,59.7
20.0,64.2,5.8,1284.0,35.0,85.0
1.8,80.1,5.3,144.18,42.699999999999996,42.4
12.4,84.3,7.6,1045.32,45.949999999999996,85.3
18.1,97.3,7.0,1761.13,52.15,89.9
16.3,100.0,6.6,1630.0,53.3,100.0
18.0,85.0,9.5,1530.0,47.25,100.0
16.6,92.0,6.1,1527.2,49.05,82.3
24.0,100.0,4.9,2400.0,52.45,95.4
8.3,88.7,4.1,736.21,46.4,64.9
10.3,91.4,3.5,941.4200000000001,47.45,56.3
9.6,79.0,7.2,758.4,43.1,65.0
20.8,80.8,6.7,1680.64,43.75,100.0
21.3,73.2,5.6,1559.16,39.4,91.6
18.2,93.8,5.4,1707.1599999999999,49.6,82.3
23.3,77.4,2.6,1803.4200000000003,40.0,100.0
6.8,72.9,8.2,495.72,40.550000000000004,70.1
26.7,94.8,6.2,2531.16,50.5,100.0
25.7,70.9,5.4,1822.13,38.150000000000006,100.0
20.1,100.0,3.1,2010.0000000000002,51.55,97.5
27.5,85.4,6.1,2348.5,45.75,100.0
3.4,99.3,8.1,337.62,53.699999999999996,48.1
11.3,82.4,0.2,931.1200000000001,41.300000000000004,63.4
9.9,95.1,5.1,941.49,50.099999999999994,80.6
20.1,88.7,7.0,1782.8700000000001,47.85,99.0
7.6,87.5,8.3,665.0,47.9,70.8
20.3,81.2,1.0,1648.3600000000001,41.1,100.0
24.6,95.6,7.3,2351.76,51.449999999999996,100.0
19.9,98.2,6.6,1954.1799999999998,52.4,86.2
17.0,85.9,5.8,1460.3000000000002,45.85,82.4
8.1,78.3,9.6,634.2299999999999,43.949999999999996,39.0
9.1,82.0,6.5,746.1999999999999,44.25,81.8
23.7,81.1,4.7,1922.0699999999997,42.9,100.0
20.5,86.3,6.6,1769.1499999999999,46.449999999999996,100.0
14.7,98.1,3.3,1442.07,50.699999999999996,94.2
12.1,82.9,7.2,1003.09,45.050000000000004,85.9
0.8,86.9,4.4,69.52000000000001,45.650000000000006,46.2
7.5,85.4,6.1,640.5,45.75,69.8
28.4,79.0,4.7,2243.6,41.85,100.0
6.0,92.0,6.9,552.0,49.45,73.8
16.3,84.7,5.0,1380.6100000000001,44.85,82.9
22.1,74.4,4.6,1644.2400000000002,39.5,100.0
6.2,90.9,4.1,563.58,47.5,74.8
16.3,73.7,6.2,1201.3100000000002,39.95,84.2
21.6,89.1,5.7,1924.56,47.4,100.0
15.1,69.7,1.1,1052.47,35.4,83.1
35.1,92.3,8.7,3239.73,50.5,100.0
3.3,87.1,4.8,287.42999999999995,45.949999999999996,43.6
22.4,92.2,4.1,2065.2799999999997,48.15,100.0
13.8,76.6,8.3,1057.08,42.449999999999996,95.1
20.4,99.7,8.2,2033.8799999999999,53.95,100.0
18.1,83.2,8.5,1505.92,45.85,98.0
9.9,81.7,4.4,808.83,43.050000000000004,71.7
16.6,77.9,5.6,1293.14,41.75,89.2
2.0,90.1,7.4,180.2,48.75,53.6
19.2,87.8,3.9,1685.76,45.85,85.1
17.1,87.8,8.2,1501.38,48.0,89.5
19.5,100.0,7.8,1950.0,53.9,100.0
22.4,98.3,2.7,2201.9199999999996,50.5,100.0
17.6,79.3,3.4,1395.68,41.35,99.5
16.0,83.7,7.2,1339.2,45.45,89.3
8.8,100.0,8.5,880.0000000000001,54.25,75.9
10.0,91.0,4.0,910.0,47.5,71.1
23.3,74.5,6.3,1735.8500000000001,40.4,100.0
25.1,92.3,8.7,2316.73,50.5,100.0
13.3,90.2,1.0,1199.66,45.6,67.7
15.3,76.8,8.2,1175.04,42.5,98.5
8.7,62.8,3.2,546.3599999999999,33.0,83.8
23.2,75.2,6.4,1744.64,40.800000000000004,100.0
19.7,93.7,5.6,1845.89,49.65,82.9
28.6,65.6,1.9,1876.1599999999999,33.75,100.0
8.9,75.0,6.3,667.5,40.65,71.0
12.4,67.7,2.7,839.48,35.2,85.2
16.6,87.3,4.5,1449.18,45.9,100.0
19.5,91.5,5.6,1784.25,48.55,100.0
13.5,94.3,5.1,1273.05,49.699999999999996,87.4
8.9,76.8,8.6,683.52,42.699999999999996,65.7
21.2,65.3,4.4,1384.36,34.85,100.0
20.0,91.6,8.0,1832.0,49.8,86.3
8.6,84.6,6.4,727.56,45.5,73.5
24.5,89.0,8.2,2180.5,48.6,100.0
23.2,71.4,6.3,1656.48,38.85,95.1
15.9,75.5,2.3,1200.45,38.9,100.0
15.6,86.9,8.5,1355.64,47.7,77.9
18.9,64.9,8.3,1226.6100000000001,36.6,100.0
9.0,83.2,7.3,748.8000000000001,45.25,74.7
15.2,75.4,5.8,1146.08,40.6,85.9
0.0,100.0,9.8,0.0,54.9,28.2
21.1,77.8,9.1,1641.5800000000002,43.449999999999996,100.0
4.1,72.1,6.5,295.60999999999996,39.3,66.6
25.5,100.0,5.3,2550.0,52.65,100.0
12.7,99.3,4.4,1261.11,51.85,94.8
13.5,84.1,2.8,1135.35,43.449999999999996,77.4
10.6,97.4,3.9,1032.44,50.650000000000006,85.1
13.0,90.2,4.0,1172.6000000000001,47.1,89.6
24.9,88.0,6.3,2191.2,47.15,100.0
0.0,88.6,7.5,0.0,48.05,50.6
23.9,80.5,3.3,1923.9499999999998,41.9,94.7
17.4,84.0,4.9,1461.6,44.45,82.1
6.6,83.8,5.6,553.0799999999999,44.699999999999996,70.7
7.5,100.0,9.3,750.0,54.65,50.2
26.7,83.5,8.6,2229.45,46.05,100.0
8.4,93.4,2.9,784.5600000000001,48.150000000000006,76.1
6.9,82.7,1.8,570.63,42.25,69.2
23.0,81.5,7.8,1874.5,44.65,100.0
17.4,90.7,5.4,1578.1799999999998,48.050000000000004,100.0
8.4,89.9,5.9,755.1600000000001,47.900000000000006,53.0
16.5,71.7,4.5,1183.05,38.1,100.0
7.8,84.0,6.8,655.1999999999999,45.4,70.0
22.7,82.9,1.4,1881.8300000000002,42.150000000000006,100.0
22.4,90.0,4.4,2015.9999999999998,47.2,97.0
18.7,100.0,3.4,1870.0,51.7,87.7
17.5,95.8,3.9,1676.5,49.85,98.5
27.3,75.9,6.9,2072.07,41.400000000000006,100.0
15.0,96.5,3.1,1447.5,49.8,99.9
6.7,86.8,4.9,581.56,45.85,50.6
18.1,94.9,3.9,1717.6900000000003,49.400000000000006,100.0
29.6,85.4,3.2,2527.84,44.300000000000004,100.0
7.9,74.6,7.9,589.34,41.25,84.0
12.5,99.0,5.8,1237.5,52.4,69.9
17.9,69.0,5.8,1235.1,37.4,96.9
14.6,100.0,2.4,1460.0,51.2,89.6
8.1,89.7,4.1,726.5699999999999,46.9,79.7
22.9,84.7,5.5,1939.6299999999999,45.1,95.2
31.2,97.4,9.3,3038.88,53.35,100.0
16.4,94.2,4.3,1544.8799999999999,49.25,99.4
8.7,85.7,7.3,745.5899999999999,46.5,70.4
4.2,71.8,7.3,301.56,39.55,48.0
16.8,95.2,3.8,1599.3600000000001,49.5,98.5
22.7,75.8,4.9,1720.6599999999999,40.35,100.0
18.3,87.0,7.7,1592.1000000000001,47.35,85.4
15.0,75.8,6.0,1137.0,40.9,84.5
10.9,80.5,2.5,877.45,41.5,83.8
7.4,90.9,6.9,672.6600000000001,48.900000000000006,70.4
20.8,100.0,4.3,2080.0,52.15,97.7
21.4,63.3,8.9,1354.62,36.1,100.0
4.2,100.0,7.8,420.0,53.9,69.1
26.1,76.3,6.5,1991.43,41.4,100.0
19.0,93.9,7.2,1784.1000000000001,50.550000000000004,92.0
24.8,89.0,2.7,2207.2000000000003,45.85,100.0
5.6,84.2,7.1,471.52,45.65,63.0
5.4,71.3,6.7,385.02,39.0,57.2
14.0,95.9,7.5,1342.6000000000001,51.7,64.7
18.5,91.8,5.2,1698.3,48.5,99.3
27.6,77.5,9.6,2139.0,43.55,100.0
19.9,81.5,6.6,1621.85,44.05,100.0
13.3,91.2,6.1,1212.96,48.65,91.8
7.8,74.3,7.0,579.54,40.65,72.9
23.6,85.7,6.3,2022.5200000000002,46.0,89.9
8.2,81.0,8.8,664.1999999999999,44.9,51.6
26.4,81.4,6.6,2148.96,44.0,100.0
13.0,92.1,5.3,1197.3,48.699999999999996,77.0
26.1,72.8,3.7,1900.08,38.25,90.8
19.8,77.9,6.2,1542.42,42.050000000000004,100.0
14.0,95.7,5.7,1339.8,50.7,89.6
11.4,89.1,10.0,1015.74,49.55,70.8
12.6,82.6,5.2,1040.76,43.9,81.1
18.0,94.3,5.9,1697.3999999999999,50.1,85.6
15.5,95.7,6.7,1483.3500000000001,51.2,99.9
10.8,96.6,1.1,1043.28,48.849999999999994,83.6
13.8,62.7,9.1,865.2600000000001,35.9,75.4
15.6,79.8,10.0,1244.8799999999999,44.9,100.0
0.1,80.1,8.1,8.01,44.099999999999994,53.1
18.2,92.0,3.4,1674.3999999999999,47.7,76.1
8.1,80.9,9.2,655.29,45.050000000000004,75.0
6.9,68.0,10.0,469.20000000000005,39.0,74.9
3.2,100.0,4.0,320.0,52.0,62.7
2.4,84.7,8.6,203.28,46.65,39.2
5.5,81.0,7.8,445.5,44.4,80.3
10.0,79.7,8.4,797.0,44.050000000000004,66.2
28.7,95.6,4.4,2743.72,50.0,100.0
11.3,93.7,5.1,1058.8100000000002,49.4,72.1
16.2,81.1,5.9,1313.82,43.5,100.0
17.8,81.1,8.0,1443.58,44.55,100.0
15.9,90.4,6.4,1437.3600000000001,48.400000000000006,98.1
14.5,82.2,6.7,1191.9,44.45,90.4
6.6,93.2,6.3,615.12,49.75,52.5
25.2,96.3,6.5,2426.7599999999998,51.4,100.0
27.7,92.8,3.9,2570.56,48.35,100.0
3.2,69.7,2.1,223.04000000000002,35.9,53.1
7.8,66.4,7.8,517.9200000000001,37.1,66.2
13.0,75.4,6.0,980.2,40.7,88.1
8.2,80.9,3.3,663.38,42.1,77.8
18.5,74.5,0.4,1378.25,37.45,77.1
9.9,84.5,7.1,836.5500000000001,45.8,77.4
30.2,82.6,4.3,2494.52,43.449999999999996,100.0
23.3,95.1,6.8,2215.83,50.949999999999996,100.0
16.5,72.3,4.1,1192.95,38.199999999999996,99.8
22.2,81.6,4.8,1811.5199999999998,43.199999999999996,100.0
22.7,67.8,8.3,1539.06,38.05,100.0
11.1,65.1,6.7,722.6099999999999,35.9,70.5
9.3,72.8,9.2,677.0400000000001,41.0,66.5
15.5,91.4,6.4,1416.7,48.900000000000006,82.2
21.0,74.4,6.9,1562.4,40.650000000000006,100.0
16.0,84.1,8.5,1345.6,46.3,88.6
4.0,84.1,7.5,336.4,45.8,67.5
9.4,100.0,10.0,940.0,55.0,63.4
14.5,97.9,9.5,1419.5500000000002,53.7,89.2
14.5,73.8,5.1,1070.1,39.449999999999996,90.3
28.8,94.6,6.6,2724.48,50.599999999999994,100.0
5.3,96.3,8.1,510.39,52.199999999999996,50.4
18.5,85.1,8.3,1574.35,46.699999999999996,93.8
25.4,82.5,0.0,2095.5,41.25,100.0
30.9,91.4,6.9,2824.26,49.150000000000006,100.0
12.2,84.7,7.8,1033.34,46.25,77.1
18.4,98.2,7.5,1806.8799999999999,52.85,100.0
19.0,89.7,4.5,1704.3,47.1,85.9
16.4,80.2,9.6,1315.28,44.9,91.8
14.3,75.9,6.4,1085.3700000000001,41.150000000000006,92.4
18.1,80.1,6.7,1449.81,43.4,100.0
0.0,95.1,6.6,0.0,50.849999999999994,45.8
19.8,78.5,6.1,1554.3,42.3,100.0
15.9,98.9,5.0,1572.5100000000002,51.95,100.0
13.4,79.7,4.7,1067.98,42.2,77.7
29.3,68.4,10.0,2004.1200000000001,39.2,100.0
10.3,68.6,5.2,706.58,36.9,68.0
12.2,77.4,9.3,944.28,43.35,82.8
28.9,67.8,7.6,1959.4199999999998,37.699999999999996,100.0
9.2,99.8,3.5,918.1599999999999,51.65,65.7
11.1,100.0,5.7,1110.0,52.85,83.0
14.0,89.9,5.6,1258.6000000000001,47.75,74.4
20.9,87.5,7.2,1828.7499999999998,47.35,95.1
16.5,83.1,5.3,1371.1499999999999,44.199999999999996,81.9
6.0,94.5,8.0,567.0,51.25,84.4
11.3,94.0,4.4,1062.2,49.2,74.9
10.7,79.2,6.2,847.4399999999999,42.7,51.9
14.5,83.5,8.0,1210.75,45.75,79.9
18.0,85.1,7.2,1531.8,46.15,100.0
17.9,84.7,6.4,1516.1299999999999,45.550000000000004,94.0
2.6,81.1,5.0,210.85999999999999,43.05,63.1
22.4,85.4,5.3,1912.96,45.35,100.0
16.8,84.2,5.2,1414.5600000000002,44.7,100.0
24.7,79.4,6.0,1961.18,42.7,100.0
18.1,71.3,6.6,1290.53,38.949999999999996,84.9
22.7,89.5,5.2,2031.6499999999999,47.35,100.0
18.3,75.1,5.3,1374.33,40.199999999999996,82.9
24.4,70.4,10.0,1717.76,40.2,100.0
18.7,81.1,5.3,1516.57,43.199999999999996,100.0
14.3,89.2,4.5,1275.5600000000002,46.85,68.7
30.9,77.7,4.2,2400.93,40.95,100.0
21.2,60.4,6.6,1280.48,33.5,100.0
19.0,90.9,4.6,1727.1000000000001,47.75,99.1
6.1,81.1,6.6,494.7099999999999,43.849999999999994,77.8
6.0,85.7,5.5,514.2,45.6,63.7
17.0,75.3,8.6,1280.1,41.949999999999996,91.1
16.0,79.0,5.7,1264.0,42.35,63.3
10.7,96.8,4.4,1035.76,50.6,93.2
16.0,72.4,6.8,1158.4,39.6,85.9
26.1,83.2,7.6,2171.52,45.4,100.0
19.9,72.6,9.9,1444.7399999999998,41.25,94.3
7.0,88.4,5.1,618.8000000000001,46.75,60.9
14.2,88.8,7.1,1260.9599999999998,47.949999999999996,96.7
9.4,77.5,9.1,728.5,43.3,80.5
12.3,91.5,7.8,1125.45,49.65,98.0
12.1,73.0,4.0,883.3,38.5,53.7
11.7,97.2,8.1,1137.24,52.65,87.5
6.2,91.7,4.3,568.5400000000001,48.0,59.2
14.1,85.7,7.5,1208.3700000000001,46.6,77.0
11.1,73.2,6.9,812.52,40.050000000000004,77.8
0.0,89.3,3.3,0.0,46.3,51.1
29.4,79.1,3.0,2325.5399999999995,41.05,100.0
22.6,96.4,3.4,2178.6400000000003,49.900000000000006,97.3
12.4,80.3,3.4,995.72,41.85,79.3
15.1,98.7,4.9,1490.3700000000001,51.800000000000004,100.0
6.8,94.8,5.7,644.64,50.25,72.5
26.9,64.4,4.8,1732.3600000000001,34.6,100.0
28.3,97.8,10.0,2767.74,53.9,100.0
16.1,76.4,5.4,1230.0400000000002,40.900000000000006,87.1
22.2,84.8,4.6,1882.56,44.699999999999996,100.0
16.2,94.5,2.9,1530.8999999999999,48.7,91.3
5.6,94.0,6.6,526.4,50.3,77.6
12.1,76.0,5.2,919.6,40.6,76.1
15.9,83.7,1.4,1330.8300000000002,42.550000000000004,82.9
11.8,89.7,6.3,1058.46,48.0,79.2
13.5,93.6,6.5,1263.6,50.05,100.0
14.4,93.2,2.7,1342.0800000000002,47.95,94.5
14.4,80.1,4.6,1153.44,42.349999999999994,85.6
15.4,84.3,6.0,1298.22,45.15,89.0
7.6,91.5,6.0,695.4,48.75,70.7
10.0,74.0,10.0,740.0,42.0,69.8
6.0,83.3,9.5,499.79999999999995,46.4,63.5
21.8,86.0,7.4,1874.8,46.7,100.0
0.3,91.1,9.4,27.33,50.25,42.1
23.1,81.1,4.1,1873.41,42.599999999999994,100.0
24.7,83.2,5.4,2055.04,44.300000000000004,94.5
12.9,69.7,6.6,899.1300000000001,38.15,76.1
0.0,79.9,5.7,0.0,42.800000000000004,38.5
12.5,88.5,7.9,1106.25,48.2,89.7
14.6,91.0,4.1,1328.6,47.55,78.4
7.9,87.8,6.5,693.62,47.15,75.0
11.4,98.3,9.9,1120.62,54.1,67.9
25.7,77.3,6.8,1986.61,42.05,100.0
19.7,81.1,5.0,1597.6699999999998,43.05,100.0
8.5,88.7,7.3,753.95,48.0,75.5
3.8,80.3,6.3,305.14,43.3,67.5
12.7,81.0,5.1,1028.7,43.05,90.9
13.5,77.1,4.1,1040.85,40.599999999999994,71.1
18.5,89.9,9.6,1663.15,49.75,94.9
11.3,82.5,6.7,932.2500000000001,44.6,88.7
18.6,100.0,1.3,1860.0000000000002,50.65,90.2
28.5,100.0,7.5,2850.0,53.75,100.0
20.7,83.2,5.0,1722.24,44.1,100.0
14.7,86.7,3.8,1274.49,45.25,90.9
13.7,89.8,5.7,1230.26,47.75,67.7
12.5,97.7,8.3,1221.25,53.0,87.1
23.3,96.8,6.6,2255.44,51.699999999999996,85.5
10.6,98.3,8.5,1041.98,53.4,76.7
15.3,94.3,5.4,1442.79,49.85,77.3
15.4,81.0,4.3,1247.4,42.65,92.4
11.5,94.3,9.1,1084.45,51.699999999999996,86.5
5.4,76.4,5.6,412.56000000000006,41.0,46.8
17.3,65.4,1.9,1131.42,33.650000000000006,100.0
14.6,91.7,3.5,1338.82,47.6,89.3
18.5,87.6,5.6,1620.6,46.599999999999994,100.0
11.3,89.3,2.6,1009.09,45.949999999999996,75.7
23.5,94.0,4.6,2209.0,49.3,100.0
8.9,81.9,4.1,728.9100000000001,43.0,57.4
27.0,95.4,2.0,2575.8,48.7,100.0
2.8,76.3,3.9,213.64,40.1,57.9
18.0,68.7,9.2,1236.6000000000001,38.95,96.8
18.3,86.7,5.2,1586.6100000000001,45.95,81.9
9.4,68.7,1.1,645.7800000000001,34.9,82.7
18.0,72.2,0.2,1299.6000000000001,36.2,83.7
24.0,90.4,5.6,2169.6000000000004,48.0,100.0
0.0,99.2,5.1,0.0,52.15,49.8
18.5,87.7,3.9,1622.45,45.800000000000004,96.3
0.0,76.1,7.3,0.0,41.699999999999996,30.2
8.2,60.6,7.7,496.91999999999996,34.15,84.2
26.4,75.8,7.2,2001.12,41.5,100.0
10.9,80.6,4.2,878.54,42.4,60.8
6.8,89.4,1.9,607.9200000000001,45.650000000000006,58.5
13.6,81.1,3.6,1102.9599999999998,42.349999999999994,100.0
29.5,74.7,5.6,2203.65,40.15,100.0
2.2,54.3,5.1,119.46000000000001,29.7,65.0
7.6,74.9,0.9,569.24,37.900000000000006,68.9
25.5,100.0,4.2,2550.0,52.1,100.0
28.0,86.5,7.2,2422.0,46.85,90.5
14.3,100.0,4.8,1430.0,52.4,78.2
6.3,85.6,6.5,539.28,46.05,65.4
29.7,75.6,7.2,2245.3199999999997,41.4,100.0
26.2,82.6,8.6,2164.12,45.599999999999994,100.0
19.8,86.0,7.7,1702.8,46.85,100.0
9.3,73.5,5.2,683.5500000000001,39.35,70.7
14.7,63.9,2.2,939.3299999999999,33.05,73.4
13.9,86.1,7.2,1196.79,46.65,100.0
17.3,89.3,4.0,1544.89,46.65,91.8
25.2,98.9,7.8,2492.28,53.35,100.0
21.2,69.4,6.8,1471.28,38.1,100.0
7.5,100.0,6.7,750.0,53.35,88.6
24.6,89.1,8.0,2191.86,48.55,100.0
17.2,80.9,8.0,1391.48,44.45,94.8
19.8,86.7,6.2,1716.66,46.45,100.0
25.3,94.5,4.8,2390.85,49.65,98.4
7.2,84.4,8.7,607.6800000000001,46.550000000000004,60.4
14.7,97.5,5.9,1433.25,51.7,94.1
11.3,86.4,6.2,976.3200000000002,46.300000000000004,95.1
4.0,100.0,7.5,400.0,53.75,57.7
17.4,100.0,6.2,1739.9999999999998,53.1,100.0
32.6,89.5,3.1,2917.7000000000003,46.3,100.0
2.1,92.2,8.2,193.62,50.2,49.1
14.8,82.8,6.4,1225.44,44.6,79.2
19.5,80.9,6.1,1577.5500000000002,43.5,97.1
15.9,71.2,7.4,1132.0800000000002,39.300000000000004,94.4
14.2,100.0,7.3,1420.0,53.65,93.4
5.9,64.3,3.5,379.37,33.9,67.5
16.6,100.0,2.5,1660.0000000000002,51.25,93.9
9.7,78.3,8.2,759.5099999999999,43.25,89.9
0.0,79.8,9.5,0.0,44.65,33.6
23.4,78.7,3.1,1841.58,40.9,100.0
21.7,73.2,7.9,1588.44,40.550000000000004,100.0
15.4,81.3,7.0,1252.02,44.15,90.2
16.6,94.9,7.6,1575.3400000000001,51.25,88.7
22.5,79.3,4.6,1784.25,41.949999999999996,100.0
16.6,94.4,6.8,1567.0400000000002,50.6,98.3
21.3,72.9,6.9,1552.7700000000002,39.900000000000006,89.2
12.9,82.5,4.5,1064.25,43.5,94.7
24.2,97.4,7.9,2357.08,52.650000000000006,92.4
17.2,84.8,4.7,1458.56,44.75,98.1
16.4,75.9,4.9,1244.76,40.400000000000006,98.5
6.1,86.3,10.0,526.43,48.15,69.9
17.0,81.1,8.6,1378.6999999999998,44.849999999999994,88.8
9.2,78.7,7.4,724.04,43.050000000000004,64.5
10.5,74.7,4.4,784.35,39.550000000000004,92.1
9.3,98.8,4.4,918.84,51.6,59.5
7.5,89.6,9.9,672.0,49.75,64.9
29.9,77.5,5.6,2317.25,41.55,100.0
24.3,82.1,5.0,1995.03,43.55,100.0
28.4,83.5,6.7,2371.4,45.1,100.0
6.4,100.0,7.1,640.0,53.55,66.3
15.5,84.2,5.1,1305.1000000000001,44.65,80.8
5.9,94.9,5.2,559.9100000000001,50.050000000000004,62.5
10.1,88.4,4.3,892.84,46.35,90.1
8.6,100.0,9.4,860.0,54.7,64.4
